x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499
88,1,1034,15,718,1010,1,104,37,422,17,88,1,30,1,19,3700,6,15,29,28,7,22,718,6,1842,16,1341,1,1690,16,7,18,55,43,12,9,104,2,422,37,17,258,6,599,7,133,1,60,15,718,23,30,1,19,22,3700,18,123,6,7,12,9,104,2,422,37,17,176,57,1,40,3608,3758,26,53,1,1034,15,3607,87,1,423,11,13,1395,1419,2057,25,2049,44,12,168,25,85,1,104,2,422,37,17,176,1,226,1,15,3700,151,1,106,80,1,1392,9,530,26,4,4,4772,26,1,15,3700,1,1034,15,3607,1460,1,22,1645,6,14,1,1615,7,918,1,1448,1115,1,1083,1,1086,1,341,4,4,4,4772,80,1,180,9,152,26,236,26,118,1,257,379,22,3843,159,888,33,20,18,1538,127,2,10,219,162,77,400,10,1169,2,20,22,32,655,127,3578,21,204,255,2,25,740,2,36,369,82,51,105,357,442,10,5,136,21,1152,18,77,162,2,51,20,983,48,3,12,148,2,89,1565,186,6,36,56,157,77,89,398,7,2,154,36,2217,12,630,8,2792,89,10,204,195,255,8,1575,148,21,1596,89,1839,2,374,889,2599,8,1992,46,66,145,9,251,2,38,1451,8,546,630,102,374,114,3578,542,6,431,25,260,36,259,334,7,947,148,8,220,35,5,291,1209,3,359,36,2560,58,77,33,36,438,25,36,355,356,1784,2,10,1784,743,8,2996,44,8,20,51,13,249,33,27,1122,8,162,1051,3,36,1683,1403,163,3578,145,3,83,1470,141,119,6,219,7,20,150,145,3,83,185,115,8,1621,5,631,11,32,126,10,2284,2539,10,1860,991,25,36,2219,38,1124,11,502,802,18,4730,2,3403,3,75,249,27,1378,702,5,244,2,2770,2,10,3431,11,114,872,33,1000,372,3,661,34,1820,19,5,509,2,20,115,77,5,1628,2714,20,238,8,3439,1954,119,38,27,312,12,20,3,203,3,203,25,203,25,510,5,2714,25,21,195,464,33,537,20,163,1124,11,125,689,372,301,194,32,655,9,46,1316,932,2,10,369,1267,2,371,1052,126,1493,8,1885,205,74,2,38,249,27,4951,10,2,2350,20,18,5,318,593,20,520,541,261,1,44,77,105,34,10,446,224,44,233,34,3,795,48,5,2917,616,3739,46,616,33,238,8,47,1210,2,364,372,33,1824
88,1,1034,15,718,1010,1,113,37,283,17,88,1,60,15,2236,23,30,1,19,718,6,29,28,7,22,718,6,1842,16,1341,1,1690,16,7,18,123,43,9,113,2,283,37,17,258,6,599,7,133,1,60,15,718,23,57,1,42,34,34,97,34,34,42,87,1,42,34,34,97,34,34,42,80,1,180,85,1,113,2,283,37,17,779,394,1,107,4865,1,53,1,1,9,1460,1,22,1645,6,14,1,1615,7,918,1,1448,1115,1,1083,1,1086,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,113,37,276,17,88,1,130,1,67,15,289,30,1,19,45,6,131,29,72,28,7,22,277,6,96,7,18,55,43,12,9,113,2,276,37,17,49,6,84,7,30,1,19,131,29,72,28,22,45,18,190,6,137,7,12,67,15,45,6,138,7,9,113,2,276,37,17,49,6,84,7,30,1,19,158,6,296,29,294,28,7,22,91,6,124,7,18,55,43,12,9,113,2,276,37,17,49,30,1,19,6,29,28,7,22,158,6,218,7,18,55,43,9,113,2,276,37,17,49,30,1,19,6,29,28,7,22,6,124,7,18,123,43,9,113,2,276,37,17,724,6,3191,7,6,463,15,7,85,1,113,2,276,37,17,724,6,3191,7,133,1,60,15,23,226,1,57,1,40,26,53,1,40,26,60,15,23,87,1,3083,1532,12,20,34,80,1,208,9,152,26,1201,26,9,118,1,257,2,36,634,2267,677,1704,21,3,36,56,157,19,10,12,13,1999,167,20,56,36,157,3,14,1,34,20,163,206,8,2266,19,148,496,140,772,10,335,163,20,496,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,112,37,243,17,88,1,130,1,67,15,289,30,1,19,45,6,131,29,72,28,7,22,277,6,96,7,18,55,43,12,9,112,2,243,37,17,49,6,84,7,30,1,19,131,29,72,28,22,45,18,190,6,137,7,12,67,15,45,6,138,7,9,112,2,243,37,17,49,6,84,7,30,1,19,158,6,296,29,294,28,7,22,91,6,124,7,18,55,43,12,9,112,2,243,37,17,49,30,1,19,3219,6,3219,29,28,7,22,158,6,218,7,18,55,43,12,9,112,2,243,37,17,49,133,1,60,15,158,23,30,1,22,3219,6,641,6,522,7,624,7,9,81,2,199,37,17,111,6,463,7,57,1,752,15,53,1,67,15,188,87,1,1184,64,272,191,12,3,6,64,3612,7,25,4092,68,1,67,24,24,24,24,188,85,1,81,2,199,37,17,111,80,1,180,2400,3562,2088,25,19,1835,41,1835,752,3205,27,5,323,255,8,1436,32,752,1656,3,479,74,266,31,323,167,31,283,2,10,5,31,2,10,290,66,25,1184,184,10,20,65,68,272,191,12,292,25,1127,64,3612,141,16,474,752,4092,31,2559,2,2,3616,10,5,31,2,2,2,1496,2899,19,242,290,66,1604,2375,58,25,41,1213,6,992,7,1070,6,992,7,1098,1070,842,99,1933,31,1070,6,7,178,1035,41,3758,384,2211,10,5,6,992,7,1933,31,1070,1854,1098,1900,1070,83,56,363,38,109,260,20,56,662,264,108,11,71,672,1602,3,94,20,187,167,8,688,66,105,251,165,405,71,843,94,38,160,82,344,8,20,21,721,2,46,119,20,187,167,8,314,165,220,116,46,1572,10,2854,5,380,291,230,13,425,897,1,14,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,3713,81,37,99,17,88,1,130,1,67,15,320,30,1,19,45,6,45,29,72,28,7,22,348,6,96,7,18,55,43,12,9,81,2,99,37,17,111,6,192,7,30,1,19,296,29,294,28,22,45,18,552,6,137,7,12,67,15,45,6,138,7,9,81,2,736,37,17,49,6,84,7,30,1,19,3713,6,29,28,6,172,47,920,7,7,22,158,6,218,7,18,123,43,12,9,81,2,99,37,17,49,57,1,15,3713,226,1,338,1,60,16,16,15,23,53,1,15,158,87,1,10,85,1,81,2,736,37,17,282,3200,1,106,80,1,208,9,152,26,236,26,394,1,107,6,237,7,1375,1,237,183,1,6,7,732,1,237,118,1,483,297,83,1165,53,10,34,94,20,48,13,2495,10,2995,2,36,59,3597,4841,20,8,76,107,232,1237,4916,474,299,8,3297,33,36,65,664,8,20,3,100,59,8,20,33,20,65,150,16,2654,13,299,645,126,319,38,249,3,1504,2,119,20,56,232,766,474,326,2,51,21,89,619,2,20,65,150,21,2074,11,16,1975,474,326,2,51,36,355,1041,6,2,22,5,255,7,3,993,36,59,3295,20,8,89,146,871,364,21,2074,11,16,3156,3,1948,48,987,2,367,48,3525,3,75,796,59,47,1538,8,108,2995,1918,474,731,3,908,5,598,10,598,5,243,2109,160,535,300,3,100,59,362,51,246,46,51,476,126,51,20,238,8,231,119,38,270,27,312,12,20,3,755,755,212,76,61,150,38,598,4982,20,48,145,2495,10,2995,3,36,238,156,146,617,56,156,1923,21,801,10,56,845,321,1105,2831,11,145,21,5,859,46,48,1079,8,2926,1105,2831,11,145,21,5,306,3,2320,1305,8,32,598,3,755,755,47,1652,74,11,38,945,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,722,15,217,81,54,171,17,88,1,130,1,67,15,320,30,1,19,45,6,45,29,72,28,7,22,348,6,96,7,18,55,43,12,9,81,2,171,54,17,111,6,192,7,30,1,19,647,29,72,28,22,45,18,190,6,137,7,12,67,15,45,6,138,7,9,81,2,171,54,17,49,6,84,7,30,1,19,274,6,676,15,274,29,1410,28,7,22,91,6,124,7,18,55,43,12,9,81,2,171,54,17,49,30,1,19,1623,6,676,15,45,29,72,28,7,22,274,6,218,7,18,55,43,9,81,2,171,54,17,49,30,1,19,6,29,28,7,22,274,6,218,7,18,55,43,12,9,81,2,171,54,17,49,1803,1,274,1,1888,29,28,1774,8,47,30,1,19,3598,22,18,763,6,1057,24,86,7,43,12,741,15,217,9,81,2,171,54,17,111,53,1,741,15,217,57,1,15,475,80,1,208,9,828,1,226,1,15,475,1,86,133,1,85,1,81,2,171,54,17,111,1,75,82,1120,8,1621,2306,2,165,539,44,18,114,2306,458,1,4330,39,1,3005,1416,39,217,1,39,29,1960,1960,28,415,29,1960,1960,28,1,382,1526,1416,39,87,1,29,2030,28,526,345,382,1,722,15,217,782,1,722,15,217,995,1,1343,519,1,459,1019,1,656,202,560,95,376,1048,1,741,15,217,4760,2042,644,2042,3919,1,92,8,16,1,14,1,34,1088,351,25,83,56,321,5,2042,110,3,75,928,20,115,5,1284,249,10,115,5,796,8,150,92,8,16,13,481,3,53,197,38,249,2,1072,38,291,25,14,1,34,272,1079,2,20,59,1210,197,77,5,127,1723,8,150,13,3302,2120,707,3,324,48,20,1488,12,25,25,14,1,34,83,48,726,38,109,1110,8,1023,3877,818,35,823,1557,3,94,20,48,61,1037,393,12,108,2,165,220,5,659,291,300,3,252,35,5,291,300,8,659,668,14,1,34,64,13,9,15,217,538,560,1725,1827,4,656,202,560,95,376,1,741,15,217,14,1,2013,12,6,919,7,285,127,3,412,1370,1,1388,15,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,101,37,279,17,88,1,130,1,67,15,289,30,1,19,45,6,131,29,72,28,7,22,277,6,96,7,18,55,43,12,9,101,2,279,37,17,49,6,84,7,30,1,19,131,29,72,28,22,45,18,190,6,137,7,12,67,15,45,6,138,7,9,101,2,279,37,17,49,6,84,7,30,1,19,158,6,296,29,294,28,7,22,91,6,124,7,18,55,43,12,9,101,2,279,37,17,49,30,1,19,6,29,28,6,172,47,920,7,7,22,158,6,218,7,18,123,43,12,9,101,2,279,37,17,49,57,1,15,30,1,6,565,563,22,1006,287,7,9,279,37,17,282,85,1,279,37,17,282,53,1,67,15,188,87,1,634,13,2215,291,3216,133,1,60,16,16,15,23,3264,1,151,1,106,118,1,257,394,1,86,857,1,1951,183,1,98,395,611,4701,1289,1,770,444,98,788,1868,1,739,80,1,180,9,152,26,236,26,297,567,3615,53,75,926,53,1054,3,170,551,917,19,38,273,110,165,220,116,14,1,75,109,82,344,8,20,260,32,109,27,645,11,13,1677,110,3,94,20,76,61,310,8,197,452,695,19,38,426,2,165,220,649,10,1155,32,109,8,659,32,109,19,306,442,3,2,816,2,2,4526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,81,54,171,17,88,1,130,1,67,15,320,30,1,19,45,6,45,29,72,28,7,22,348,6,96,7,18,55,43,12,9,81,2,171,54,17,111,6,192,7,30,1,19,296,29,294,28,22,45,18,552,6,137,7,12,67,15,45,6,138,7,9,81,2,171,54,17,49,6,84,7,30,1,19,2541,6,29,28,6,172,47,920,7,7,22,158,6,218,7,18,55,43,12,9,81,2,171,54,17,49,30,1,19,6,29,28,7,22,2541,18,98,890,6,7,9,81,2,171,54,17,1680,57,1,40,3142,26,53,1,87,1,272,5,3328,1363,83,3721,85,1,81,2,171,54,17,1680,338,1,151,1,106,80,1,208,9,152,26,236,26,118,1,257,183,1,98,1505,12,139,477,1611,1,1490,1,1489,1,1499,1,160,1726,1,770,444,98,788,4126,4197,1,171,54,17,6,925,7,915,29,28,86,7,1184,5,132,31,64,3198,3676,2185,14,1,1355,34,64,295,9,1988,99,7,1465,8,968,3072,3024,21,436,402,3197,4375,39,14,1,1355,34,64,295,9,1988,107,7,272,5,3328,1363,83,3721,39,288,853,3142,14,1,1355,34,64,295,9,191,7,4863,41,2334,11,3483,39,865,173,14,1,1355,34,64,295,9,1988,121,7,869,173,626,1854,2937,4882,14,1,1355,34,64,295,9,1988,1013,13,4144,1213,2,1229,1533,94,20,310,8,1625,38,110,165,189,5,291,300,3,14,1,34,67,15,188,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,475,81,37,99,17,88,1,130,1,67,15,320,30,1,19,45,6,45,29,72,28,7,22,348,6,96,7,18,55,43,12,9,81,2,99,37,17,111,6,192,7,30,1,19,647,29,72,28,22,45,18,190,6,137,7,12,67,15,45,6,138,7,9,81,2,736,37,17,49,6,84,7,30,1,19,475,6,29,28,7,22,91,6,124,7,18,123,43,12,9,104,2,436,54,17,49,226,1,40,159,343,26,133,1,60,16,16,15,23,57,1,40,159,343,26,53,1,87,1,924,11,1177,85,1,101,2,403,54,17,3746,151,1,106,394,1,107,6,237,7,857,1,237,183,1,98,395,2,1497,732,1,237,80,1,180,9,152,26,236,26,512,1859,2085,39,288,343,3320,25,2025,13,1432,18,512,1859,2085,1519,1432,1,2565,3412,2937,4687,2,246,66,865,1300,25,39,865,865,35,2,10,1172,4817,1281,159,709,390,25,578,1229,2899,19,242,3989,1,2386,1692,4239,1384,10,1425,8,1881,626,2,357,51,32,2794,2,728,1692,46,1039,1304,3,518,4408,2,2001,2,1819,46,626,3,924,32,1177,8,5,2873,3613,25,170,384,2343,2,46,13,159,618,2,220,5,2005,291,8,5,312,25,887,2707,27,2564,775,12,38,1538,126,288,343,426,3,212,546,242,1864,119,13,267,1302,3064,46,3,3784,86,3784,99,3784,107,94,20,310,8,47,368,19,71,350,110,2,165,5,568,1430,445,17,39,1704,24,709,27,18,762,10,90,13,191,439,6,99,439,7,3402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3879,15,3925,104,54,199,17,88,1,130,1,67,15,320,30,1,19,45,6,45,29,72,28,7,22,348,6,96,7,18,55,43,12,9,104,2,199,54,17,111,6,192,7,30,1,19,296,29,294,28,22,45,18,552,6,137,7,12,67,15,45,6,138,7,9,104,2,199,54,17,49,6,84,7,30,1,19,1301,6,1301,29,28,7,22,158,6,218,7,18,55,43,12,9,104,2,199,54,17,49,133,1,60,15,158,23,30,1,19,6,7,22,1301,6,3174,12,139,2249,3146,7,18,123,43,60,15,1301,23,9,101,2,262,54,17,258,85,1,101,2,262,54,17,258,57,1,1320,2773,53,1,1310,15,1044,87,1,159,2478,665,365,16,401,2664,1243,25,3300,1,3824,3778,1,3826,470,1,106,80,1,180,9,152,26,1201,26,159,2478,665,18,16,401,2664,1243,25,654,426,562,8,1306,663,3,13,102,497,11,245,8,197,13,168,654,3,103,2397,11,16,228,8,77,102,3,61,265,21,77,2784,3,1229,22,2,13,3,570,267,12,1189,426,503,3,852,16,401,2719,27,265,12,102,245,1464,16,1299,10,2665,3,3829,3,83,48,726,38,350,260,20,48,13,944,11,4165,10,662,51,1,1310,15,1044,53,314,252,325,6,14,1,3790,34,3744,15,1044,64,1133,9,3972,7,46,772,8,38,109,18,1480,21,5,562,497,39,20,541,185,539,5,791,11,38,160,8,47,1614,3,1383,2461,105,5,3450,263,47,2312,8,5,169,21,5,1344,3,52,3764,52,1310,15,1044,52,3819,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,722,15,217,81,54,171,17,88,1,130,1,67,15,320,30,1,19,45,6,45,29,72,28,7,22,348,6,96,7,18,55,43,12,9,81,2,171,54,17,111,6,192,7,30,1,19,647,29,72,28,22,45,18,190,6,137,7,12,67,15,45,6,138,7,9,81,2,171,54,17,49,6,84,7,30,1,19,274,6,676,15,274,29,1410,28,7,22,91,6,124,7,18,55,43,12,9,196,2,243,54,17,49,30,1,19,1623,6,676,15,45,29,72,28,7,22,274,6,218,7,18,55,43,9,196,2,243,54,17,49,30,1,19,3490,6,29,28,7,22,274,6,218,7,18,123,43,12,9,196,2,243,54,17,49,133,1,60,15,274,23,1803,1,274,1,1888,29,28,1774,8,47,3490,30,1,6,565,563,19,501,7,9,243,54,17,282,30,1,19,492,6,886,1214,7,6,7,22,3490,18,123,9,243,54,17,282,57,1,40,1479,1549,26,53,1,741,15,217,226,1,818,15,85,1,196,2,243,54,17,724,394,1,107,4865,1,87,1,29,2030,28,4711,382,1,722,15,217,782,1,722,15,217,995,1,1343,519,1,459,1019,1,656,202,560,95,376,1048,1,741,15,217,764,2269,415,4873,94,20,48,92,11,379,432,95,22,5,3486,411,328,126,20,505,32,3044,2,251,20,263,405,71,843,2,316,20,65,184,505,191,11,4110,2,46,1402,11,4820,3044,19,51,476,51,6,2336,7,2,11,1125,22,581,2671,273,19,71,1068,21,1734,3,661,490,66,34,34,34,901,71,843,58,14,1,34,697,2749,1479,1549,1996,1734,4,656,202,560,95,376,1,741,15,217,14,1,2013,12,6,919,7,285,127,3,412,1370,1,1388,15,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,81,54,171,17,88,1,130,1,67,15,320,30,1,19,45,6,45,29,72,28,7,22,348,6,96,7,18,55,43,12,9,81,2,171,54,17,111,6,192,7,30,1,19,647,29,72,28,22,45,18,190,6,137,7,12,67,15,45,6,138,7,9,81,2,171,54,17,49,6,84,7,30,1,19,6,29,28,7,22,91,6,124,7,18,123,43,9,196,2,243,54,17,49,30,1,19,6,29,28,7,22,3,6,7,18,123,43,9,104,2,199,54,17,1696,133,1,60,16,16,15,23,53,1,57,1,40,4573,1363,376,26,87,1,1399,1076,8,1685,85,1,101,2,262,54,17,2132,151,1,106,80,1,180,9,152,26,236,26,118,1,360,984,3753,679,1076,1011,276,3786,25,42,6,25,7,42,203,3089,2056,203,1503,46,2120,2056,1232,2,19,1881,2,8,1881,92,8,396,21,471,92,10,2933,940,265,60,42,4413,23,234,3242,417,170,41,984,3753,178,41,1773,25,42,74,5,377,809,8,275,74,147,20,65,1588,32,654,1510,328,4367,132,1526,976,460,467,665,677,2485,11,460,53,47,368,19,71,2265,1053,2,165,252,116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
